Transaction ID,Timestamp,Customer ID,Merchant ID,Transaction Amount ($),Location,Transaction Type,Is Fraud?
T24fcf5f5b0,2025-01-11 09:01:00,C1762,Ma6e5e,316.36,"Oklahoma City, OK",Online,0
T26db81d527,2025-01-13 10:22:00,C1709,M2ce1d,531.59,"El Paso, TX",Card Present,0
Tf751f64e6a,2025-01-26 09:37:00,C1106,M17bf9,594.52,"San Diego, CA",ATM Withdrawal,0
Tdcf3e87593,2025-01-06 10:19:00,C1542,Ma4856,410.36,"Miami, FL",Card Present,0
T1877ecfb87,2025-01-26 10:38:00,C1895,M40933,701.32,"El Paso, TX",Card Present,0
Td7d213daf2,2025-01-09 10:16:00,C1321,Mc4fb1,553.18,"Baltimore, MD",Card Present,0
T147204e8a8,2025-01-23 10:22:00,C1318,Mb5b1e,585.18,"San Diego, CA",Card Present,0
T0507d61375,2025-01-06 09:56:00,C1204,Me7e9b,800.27,"Philadelphia, PA",Card Present,0
Tda09e27cbe,2025-01-12 09:35:00,C1249,M2d308,669.48,"Miami, FL",ATM Withdrawal,0
T50a05ae293,2025-01-24 09:14:00,C1310,M7b6b6,643.08,"Portland, OR",Card Present,0
T8e3f10bec8,2025-01-06 10:01:00,C1898,M9556e,283.62,"Washington, DC",Card Present,0
T6ab26060d8,2025-01-07 09:08:00,C1660,M09905,502.83,"San Francisco, CA",ATM Withdrawal,0
T1f2eae1a94,2025-01-23 10:30:00,C1243,M3abb6,315.52,"Denver, CO",ATM Withdrawal,0
T95ae878978,2025-01-09 10:30:00,C1585,Mefa36,592.05,"El Paso, TX",Online,0
Tc304fefb5c,2025-01-18 10:40:00,C1889,Mfe50b,239.08,"Philadelphia, PA",ATM Withdrawal,0
Tb51e4207d3,2025-01-12 10:14:00,C1326,Mafc22,572.73,"Indianapolis, IN",ATM Withdrawal,0
T7b905f951d,2025-01-15 10:40:00,C1591,M0804d,293.61,"Atlanta, GA",Card Present,0
T7d47a00f13,2025-01-14 09:01:00,C1974,M5dd71,4039.14,"Louisville, KY",Online,1
Tce939681f4,2025-01-21 09:51:00,C1746,M67364,346.78,"Dallas, TX",ATM Withdrawal,0
T1038e7786d,2025-01-29 10:29:00,C1293,M0aa75,312.02,"Columbus, OH",ATM Withdrawal,0
T902a45a585,2025-01-26 09:17:00,C1340,M99ffd,421.6,"Louisville, KY",Card Present,0
Tbcc870b109,2025-01-26 09:01:00,C1368,M7d7b3,4370.97,"Philadelphia, PA",Online,1
T5dd02d7ace,2025-01-04 10:22:00,C1580,M3afcf,639.23,"Miami, FL",ATM Withdrawal,0
Ta820567fc9,2025-01-10 09:45:00,C1879,M534d1,717.98,"Las Vegas, NV",Card Present,0
T6d921e0998,2025-01-01 09:54:00,C1083,M8e65b,204.28,"San Diego, CA",Card Present,0
Td28d49865f,2025-01-21 10:07:00,C1833,M41f5a,788.39,"Omaha, NE",ATM Withdrawal,0
T5b1f8f34c0,2025-01-01 09:03:00,C1352,M75cb6,343.25,"Baltimore, MD",Card Present,0
T8dbf7fc367,2025-01-03 09:06:00,C1866,M04b89,940.4,"Washington, DC",Online,0
T8f6b6505e1,2025-01-03 10:20:00,C1074,M429a5,166.12,"El Paso, TX",Online,0
T043455d1f8,2025-01-02 09:56:00,C1343,M8d9db,417.31,"Charlotte, NC",Online,0
Ta3ff3a49c3,2025-01-13 09:40:00,C1302,M1381c,409.96,"El Paso, TX",ATM Withdrawal,0
Tbdaf32d1eb,2025-01-27 09:03:00,C1728,M79608,1687.18,"Jacksonville, FL",Online,1
T936f8f149e,2025-01-17 10:39:00,C1989,M56e8d,767.87,"Chicago, IL",Online,0
T219a522b80,2025-01-18 10:22:00,C1537,M702e0,616.55,"Phoenix, AZ",Online,0
T71228eb5b3,2025-01-24 09:03:00,C1283,M18068,318.85,"Washington, DC",Card Present,0
Tc92f5b566d,2025-01-20 09:33:00,C1805,Md37d3,466.32,"Boston, MA",Online,0
Tff8bf31d68,2025-01-06 09:05:00,C2205,M12de0,2569.7,"Milwaukee, WI",Online,1
T875841ef48,2025-01-30 09:45:00,C2074,Ma0805,24.2,"San Diego, CA",ATM Withdrawal,0
T34f2dbd5d3,2025-01-14 10:17:00,C1372,M70276,236.15,"Boston, MA",Online,0
Tfaf74557d0,2025-01-11 10:29:00,C1578,M5e39c,226.63,"Philadelphia, PA",Online,0
T0e5ef34a5e,2025-01-25 09:35:00,C1405,M6383f,569.96,"Houston, TX",ATM Withdrawal,0
T6c314fc678,2025-01-15 10:15:00,C1921,Mf93ef,800.17,"Houston, TX",Online,0
T3e362e7158,2025-01-11 09:58:00,C1999,Mffdfa,236.91,"Omaha, NE",Card Present,0
Tbaf4af2bc3,2025-01-12 09:05:00,C1261,Md4345,3840.45,"Atlanta, GA",Online,1
T8a49be9e8d,2025-01-23 10:09:00,C1726,M5d42a,937.02,"Dallas, TX",Card Present,0
T359ef1dc17,2025-01-13 09:30:00,C1984,Mdb369,408.96,"Miami, FL",ATM Withdrawal,0
T0f970b4aa6,2025-01-15 10:00:00,C1701,M91fa6,968.73,"Las Vegas, NV",Online,0
T0fc731d11d,2025-01-19 09:55:00,C1831,M1921d,602.02,"Houston, TX",Online,0
Tf28b7be1ef,2025-01-25 09:05:00,C2348,M560fc,2605.28,"Houston, TX",Online,1
Td183c4f9a5,2025-01-14 10:08:00,C1978,M9419a,269.6,"Milwaukee, WI",ATM Withdrawal,0
T1e050161c8,2025-01-05 10:03:00,C1651,M847a9,553.12,"Fort Worth, TX",ATM Withdrawal,0
T6cd010a1fd,2025-01-23 10:10:00,C1498,M753e2,474.47,"San Francisco, CA",Online,0
T1a7987dca9,2025-01-16 09:26:00,C1509,Mf4405,490.19,"Columbus, OH",Online,0
Tc3069127db,2025-01-22 09:27:00,C1562,Mcaed8,778.69,"San Diego, CA",Card Present,0
Tbfc966748c,2025-01-19 09:36:00,C1172,M7a54f,233.19,"Indianapolis, IN",Online,0
Tcb31f14ed7,2025-01-30 09:05:00,C1652,M5c3a8,3557.81,"Austin, TX",Online,1
Tf0c4a4ac24,2025-01-08 09:03:00,C1897,Me6190,2342.16,"Jacksonville, FL",Online,1
T393cdf0780,2025-01-04 10:32:00,C1843,Me805e,336.52,"Raleigh, NC",ATM Withdrawal,0
Tad187fa33e,2025-01-19 09:23:00,C1378,M590d1,639.58,"Houston, TX",Online,0
T16c712f824,2025-01-19 09:41:00,C1752,Mbc7bb,558.19,"Chicago, IL",Online,0
Tb7de0266f1,2025-01-31 10:39:00,C1385,M3c505,298.29,"Jacksonville, FL",Online,0
Tac58d3cbba,2025-01-17 09:45:00,C1940,Medf1a,378.3,"Las Vegas, NV",ATM Withdrawal,0
T1c9523aa3a,2025-01-15 10:29:00,C1255,Mcf0e6,690.57,"Miami, FL",Online,0
T456518d34a,2025-01-25 09:32:00,C1872,Mc74dd,552.85,"Washington, DC",Online,0
Te9bdca032b,2025-01-16 10:17:00,C1995,Mebe08,1033.38,"Oklahoma City, OK",Card Present,0
T15d7cb4703,2025-01-29 10:31:00,C2002,Mf5203,655.39,"Houston, TX",Card Present,0
T81e1a1c1f4,2025-01-20 09:12:00,C1634,M017d5,529.17,"Charlotte, NC",ATM Withdrawal,0
Tbb19f150f1,2025-01-01 09:03:00,C1196,M5a6b5,1923.49,"Phoenix, AZ",Online,1
Tf39559bb76,2025-01-28 09:25:00,C1028,Mf927d,197.03,"Charlotte, NC",Online,0
Tf73d0e0272,2025-01-11 09:22:00,C1641,M6a802,545.34,"Boston, MA",Online,0
T06cd7ce1b0,2025-01-16 10:19:00,C1673,M5d83a,833.07,"Oklahoma City, OK",Online,0
T27a6d42d53,2025-01-20 09:22:00,C1818,M1dd1d,879.75,"Dallas, TX",Online,0
Td68733be31,2025-01-26 10:40:00,C1790,M3cc7d,640.63,"El Paso, TX",ATM Withdrawal,0
T04f90ca5dd,2025-01-18 10:28:00,C1414,Mffb5b,581.72,"Portland, OR",ATM Withdrawal,0
T7b8a9a244a,2025-01-29 10:22:00,C1904,M28459,742.43,"San Diego, CA",Online,0
T3a5f2e49da,2025-01-10 10:34:00,C1004,M6c799,541.77,"Indianapolis, IN",Card Present,0
Tb430001e3d,2025-01-15 09:52:00,C1921,Mb375f,770.56,"Atlanta, GA",ATM Withdrawal,0
Tf92db85da4,2025-01-14 09:26:00,C1019,M5ce37,301.89,"Houston, TX",ATM Withdrawal,0
Tff73dd24d2,2025-01-23 10:28:00,C1318,M55dc7,597.57,"San Francisco, CA",Online,0
Td8156f693e,2025-01-14 09:17:00,C1301,Ma05c5,693.08,"Columbus, OH",Card Present,0
T861e4cbe4e,2025-01-08 10:24:00,C1767,M11300,449.01,"San Francisco, CA",Card Present,0
T41ed16fc45,2025-01-23 09:03:00,C1909,Mce235,355.81,"Charlotte, NC",ATM Withdrawal,0
Tcd6e8c7b83,2025-01-11 09:01:00,C1628,M784fb,505.46,"San Francisco, CA",Card Present,0
Te64bb9264e,2025-01-21 09:15:00,C1027,M75f2c,642.8,"Columbus, OH",Online,0
Tb32edf4f01,2025-01-06 09:13:00,C1811,M937f0,204.29,"El Paso, TX",ATM Withdrawal,0
T2939c8b536,2025-01-19 09:46:00,C1070,M034d2,348.73,"Dallas, TX",Online,0
T852311e94b,2025-01-20 09:57:00,C1398,Me5ec4,625.91,"Milwaukee, WI",Online,0
Te7e1971dd8,2025-01-23 09:21:00,C1601,Ma2d55,516.83,"San Francisco, CA",ATM Withdrawal,0
T55f599d450,2025-01-04 09:33:00,C2042,M5943d,524.45,"Louisville, KY",Online,0
Ted69217c10,2025-01-16 09:48:00,C1996,M25033,607.5,"San Jose, CA",Card Present,0
Td7ba469902,2025-01-24 09:19:00,C1604,Meb88e,398.16,"Columbus, OH",Card Present,0
Tbc4b1558ee,2025-01-27 09:57:00,C1286,M963d0,631.18,"Washington, DC",Online,0
Tc2d4a6464c,2025-01-08 10:18:00,C1079,M02902,578.89,"San Antonio, TX",Online,0
T43ec037a68,2025-01-23 09:25:00,C1745,M18c5e,694.72,"Nashville, TN",Online,0
Ta7590b3012,2025-01-31 09:04:00,C2014,Mc9289,1042.16,"Charlotte, NC",Card Present,0
Tfb8cda8575,2025-01-20 09:46:00,C1893,M84d6a,456.7,"Raleigh, NC",Card Present,0
T5c5aef93be,2025-01-13 10:10:00,C1409,M61443,749.38,"Portland, OR",ATM Withdrawal,0
T62b426522a,2025-01-01 10:24:00,C1563,M0a21d,833.81,"Denver, CO",Card Present,0
T812f5eb5e0,2025-01-07 10:17:00,C1085,M92195,398.0,"Louisville, KY",Online,0
Tcf9722de8c,2025-01-09 09:18:00,C1035,M3c5cd,626.78,"Denver, CO",Online,0
Ta95f16defc,2025-01-29 09:32:00,C1393,Mc18b8,837.0,"San Antonio, TX",Card Present,0
T6b89eed74d,2025-01-09 09:31:00,C1791,Mbf008,223.6,"Boston, MA",ATM Withdrawal,0
T1822729b6a,2025-01-04 09:59:00,C1348,M6921c,270.35,"Charlotte, NC",Card Present,0
Td21ea8eca1,2025-01-30 09:19:00,C1500,M6cb52,287.88,"El Paso, TX",ATM Withdrawal,0
Tc5eba3d21f,2025-01-17 09:44:00,C1313,Me113d,546.14,"Denver, CO",Card Present,0
Tb6947bb578,2025-01-11 10:28:00,C1461,Me14ef,678.59,"Washington, DC",Online,0
T5a9415824b,2025-01-26 10:02:00,C1219,M1b8e1,639.28,"Philadelphia, PA",Card Present,0
T1b5e64cee5,2025-01-27 09:16:00,C1832,M0d25e,417.9,"Nashville, TN",Card Present,0
Tac582977fc,2025-01-06 09:10:00,C1824,M11094,304.72,"Oklahoma City, OK",Online,0
T2d0a20506c,2025-01-15 09:07:00,C1764,M8ae3a,448.54,"Boston, MA",ATM Withdrawal,0
Tfb41787503,2025-01-07 09:24:00,C1666,M21b92,332.22,"Raleigh, NC",Card Present,0
Tfc59397dd0,2025-01-14 09:05:00,C1494,M805bf,2422.78,"Memphis, TN",Online,1
Tc7de0eb5fd,2025-01-29 09:18:00,C1462,M3c6b4,956.33,"New York, NY",ATM Withdrawal,0
T45bcbfaea6,2025-01-22 10:11:00,C1294,M305ea,252.15,"Seattle, WA",Online,0
Tac99005d18,2025-01-08 09:53:00,C1265,Mbf06e,533.73,"Baltimore, MD",Online,0
Tdb0144b922,2025-01-08 10:39:00,C1229,M46f12,249.14,"Raleigh, NC",Online,0
T0a1347b691,2025-01-21 10:22:00,C1700,M716f8,1009.8,"Phoenix, AZ",Card Present,0
Tc908561766,2025-01-01 09:37:00,C1066,Me4bb4,260.42,"Dallas, TX",ATM Withdrawal,0
Tb258f18bf2,2025-01-20 09:39:00,C1315,M1327c,697.47,"Portland, OR",ATM Withdrawal,0
T8c9d2b44eb,2025-01-13 09:03:00,C2330,Ma9d7a,2363.01,"Portland, OR",Online,1
T9fcacb7640,2025-01-09 09:54:00,C1855,M692a0,773.62,"Raleigh, NC",Online,0
T04dc587b52,2025-01-18 09:05:00,C1481,M4c935,614.81,"Columbus, OH",ATM Withdrawal,0
Te6be4f8fec,2025-01-25 10:20:00,C1997,M4754a,484.5,"Fort Worth, TX",Card Present,0
T86c3289690,2025-01-01 10:30:00,C1803,Mb7f4c,457.22,"Columbus, OH",Card Present,0
Taf4e8a3956,2025-01-08 10:38:00,C1105,M1d315,569.52,"Seattle, WA",Card Present,0
Tf9f9fea439,2025-01-17 10:16:00,C1263,Mb70bc,553.43,"Miami, FL",ATM Withdrawal,0
T049985068b,2025-01-04 10:17:00,C2042,M466af,356.9,"Austin, TX",ATM Withdrawal,0
T840fec0ed5,2025-01-09 09:03:00,C2392,M54c23,2377.56,"New York, NY",Online,1
Tffbf9d0ae7,2025-01-21 09:23:00,C1382,M31522,318.45,"Las Vegas, NV",Online,0
T02f338349c,2025-01-14 09:03:00,C2232,M02396,2261.25,"Seattle, WA",Online,1
T5f462613bf,2025-01-19 10:29:00,C1172,M1afd7,455.07,"Atlanta, GA",Card Present,0
T2b6e07ec80,2025-01-06 09:20:00,C1095,M8ec23,493.45,"Seattle, WA",Card Present,0
T9b51a393e0,2025-01-16 10:23:00,C1295,Mc476d,305.29,"Miami, FL",Card Present,0
T48f650ed68,2025-01-23 09:59:00,C1197,M4d89f,615.86,"Portland, OR",ATM Withdrawal,0
Tbd591ea6d4,2025-01-06 09:15:00,C1643,M0ca4a,729.93,"Houston, TX",ATM Withdrawal,0
Tead6792938,2025-01-30 10:05:00,C1148,Mf7c2f,814.8,"Miami, FL",Card Present,0
T953ed7c058,2025-01-06 10:35:00,C1055,Mb108f,332.06,"New York, NY",Online,0
T67d40a5cae,2025-01-29 09:29:00,C1444,Mf6b31,246.13,"Houston, TX",Card Present,0
Tf36227956a,2025-01-11 10:25:00,C1530,M1c433,514.57,"Las Vegas, NV",ATM Withdrawal,0
Tf03539dec5,2025-01-08 10:10:00,C1539,M0142c,408.43,"New York, NY",Online,0
Tbcff8fe6c7,2025-01-30 10:20:00,C2082,Me9f97,353.04,"Fort Worth, TX",ATM Withdrawal,0
T965fa61b08,2025-01-07 09:31:00,C1750,M6e81c,529.89,"Memphis, TN",Card Present,0
T7d0dc0f0cf,2025-01-23 09:33:00,C1231,Md4bd0,296.84,"Washington, DC",ATM Withdrawal,0
T9568eddce0,2025-01-06 09:40:00,C1374,M2b6a3,50.62,"Chicago, IL",ATM Withdrawal,0
Td6d694d37f,2025-01-18 10:40:00,C1602,Ma0346,450.72,"Jacksonville, FL",Card Present,0
T2c62cc8cae,2025-01-24 10:39:00,C2013,M9b17a,79.08,"Phoenix, AZ",Online,0
T56670015f4,2025-01-26 09:26:00,C1620,Mabe41,203.19,"Boston, MA",Online,0
Tbef1ec35c5,2025-01-16 10:36:00,C1980,Ma3131,587.43,"San Antonio, TX",Card Present,0
Tbab8ce0ea8,2025-01-04 10:14:00,C1437,Mf1cf2,610.35,"Raleigh, NC",ATM Withdrawal,0
T90a9a32822,2025-01-01 09:04:00,C2168,M72a02,2442.16,"Oklahoma City, OK",Online,1
T15ea47c920,2025-01-22 09:27:00,C2092,M625c3,787.11,"Miami, FL",Card Present,0
Tbc329fa809,2025-01-21 09:35:00,C1159,M9ca92,461.86,"Atlanta, GA",ATM Withdrawal,0
T445f26d97e,2025-01-04 09:11:00,C2037,Mb5524,470.57,"Denver, CO",Online,0
Tb12306aed3,2025-01-06 09:45:00,C1807,Mf8873,559.69,"Las Vegas, NV",ATM Withdrawal,0
Tddede97a02,2025-01-15 09:02:00,C1456,Mc126a,1461.46,"Louisville, KY",Online,1
T86019800dd,2025-01-14 09:23:00,C1053,M29bd2,638.03,"Las Vegas, NV",Card Present,0
Tb7e180d6d0,2025-01-17 09:36:00,C2058,M39fa3,125.0,"Columbus, OH",Card Present,0
T736c2d25e5,2025-01-15 10:36:00,C1921,Mdd8b2,374.27,"Philadelphia, PA",Card Present,0
T0bd4581d3c,2025-01-26 10:01:00,C1340,M8294c,623.4,"Chicago, IL",ATM Withdrawal,0
Tf989762816,2025-01-19 09:46:00,C1052,Md27ee,496.3,"Houston, TX",ATM Withdrawal,0
T1455998d72,2025-01-22 10:25:00,C1873,M12c75,517.49,"Atlanta, GA",Online,0
T4cbc00e768,2025-01-15 10:10:00,C1200,M962ac,931.46,"San Antonio, TX",ATM Withdrawal,0
Tc4d93e02f1,2025-01-21 10:35:00,C2005,Mcbd5b,727.48,"Raleigh, NC",ATM Withdrawal,0
Tc7fffe48e3,2025-01-09 10:23:00,C1791,M81f94,454.58,"San Jose, CA",Online,0
T24997e4f45,2025-01-01 09:52:00,C1210,M70449,369.73,"Phoenix, AZ",Online,0
Tb23c93e73e,2025-01-04 09:26:00,C1130,M35385,538.22,"Denver, CO",Card Present,0
Te79c7b15e8,2025-01-25 09:02:00,C2161,M54ffc,2272.23,"San Jose, CA",Online,1
T722a554c4e,2025-01-22 09:36:00,C1292,Me4651,336.58,"New York, NY",Card Present,0
T470b841b7b,2025-01-10 10:17:00,C1741,M7e574,183.56,"Austin, TX",ATM Withdrawal,0
T212a6ad2d8,2025-01-27 10:05:00,C1502,Mf9109,487.16,"Chicago, IL",Card Present,0
T190afd2ac5,2025-01-28 10:39:00,C1028,M9cf76,542.82,"San Jose, CA",Online,0
T6323f12a43,2025-01-05 09:30:00,C1733,M7e49a,707.43,"Phoenix, AZ",Online,0
Tef24ba5e9c,2025-01-13 09:54:00,C1122,Md1b50,375.37,"Denver, CO",Online,0
T9b8b92ba63,2025-01-11 10:08:00,C1808,M2e698,657.28,"Milwaukee, WI",Card Present,0
T386cdfdf82,2025-01-12 09:10:00,C1460,Mc9b16,279.27,"Seattle, WA",ATM Withdrawal,0
T28dd6869bc,2025-01-13 09:43:00,C1409,M9611d,159.23,"Indianapolis, IN",Online,0
Tc989ac68af,2025-01-23 09:44:00,C1561,M3464b,638.57,"Chicago, IL",ATM Withdrawal,0
Tbba1a04837,2025-01-24 09:08:00,C1421,Me70bd,651.58,"Los Angeles, CA",Card Present,0
T86cc166b13,2025-01-06 10:15:00,C1824,M45ddd,423.23,"Fort Worth, TX",ATM Withdrawal,0
T07f7162307,2025-01-25 09:27:00,C1956,M3c688,573.8,"Atlanta, GA",Card Present,0
Td2e22bbade,2025-01-06 09:01:00,C2364,M97952,2396.54,"Boston, MA",Online,1
Tad25bc8abd,2025-01-30 09:37:00,C1116,M6f0ca,438.17,"Fort Worth, TX",Card Present,0
T4582e1a3e4,2025-01-28 09:05:00,C1014,Mcde6a,1036.49,"San Jose, CA",Online,1
T83f45b288b,2025-01-27 09:12:00,C1486,M7755c,260.94,"Jacksonville, FL",Card Present,0
Tcdc486b934,2025-01-14 09:11:00,C1301,M71ccc,376.47,"Omaha, NE",ATM Withdrawal,0
Tb01db526d1,2025-01-19 09:50:00,C1615,Mc31ae,322.45,"Las Vegas, NV",ATM Withdrawal,0
T4760c9f562,2025-01-25 09:10:00,C1667,M1b1e7,478.84,"Columbus, OH",ATM Withdrawal,0
T0323e95945,2025-01-21 09:41:00,C1402,M8b8dd,370.05,"Nashville, TN",Card Present,0
T37b8623a3e,2025-01-29 10:27:00,C1870,M2f6ba,345.84,"Columbus, OH",Online,0
T154661fffd,2025-01-16 09:16:00,C1720,M390f9,636.64,"Los Angeles, CA",Card Present,0
Tc0aacc4039,2025-01-26 09:09:00,C1895,M656f8,428.43,"Houston, TX",Card Present,0
T1c24202e48,2025-01-18 10:09:00,C1232,Mbe5e2,680.79,"San Francisco, CA",Card Present,0
T64123cbac1,2025-01-09 09:53:00,C1704,Mebdfa,378.4,"Jacksonville, FL",Card Present,0
T57577fbe51,2025-01-25 09:14:00,C1839,M5c21d,223.68,"Indianapolis, IN",ATM Withdrawal,0
T07d8939ef2,2025-01-23 09:54:00,C1640,Mcb6a6,570.07,"Portland, OR",Card Present,0
Tbc5609202c,2025-01-19 09:01:00,C1854,Md90bb,410.87,"Philadelphia, PA",Card Present,0
T4a8d60eb93,2025-01-18 10:24:00,C2030,M58e8f,556.25,"San Antonio, TX",ATM Withdrawal,0
T6405862cd3,2025-01-18 10:27:00,C2032,M3f89f,275.85,"Indianapolis, IN",ATM Withdrawal,0
T8d93e59428,2025-01-15 09:35:00,C1857,Mfc9d9,898.27,"Oklahoma City, OK",ATM Withdrawal,0
T6cd1c89236,2025-01-03 09:51:00,C1143,M076f5,443.78,"Memphis, TN",Card Present,0
T539bf72f84,2025-01-25 09:08:00,C1667,M417b8,788.39,"Phoenix, AZ",Online,0
T7c74e83d74,2025-01-26 10:26:00,C1327,M37c4c,738.5,"Dallas, TX",Online,0
T99ebcf4998,2025-01-09 09:54:00,C1928,Mc30f3,707.44,"Chicago, IL",ATM Withdrawal,0
T69e5cd383c,2025-01-06 10:16:00,C1874,M57cd8,606.84,"Portland, OR",ATM Withdrawal,0
T723c255411,2025-01-23 10:17:00,C1868,M24fec,1028.4,"San Diego, CA",ATM Withdrawal,0
Te1eb055236,2025-01-26 09:10:00,C2076,M93536,411.95,"San Diego, CA",ATM Withdrawal,0
Tf975e33b7a,2025-01-25 09:04:00,C1977,M978cd,4333.9,"Raleigh, NC",Online,1
T41a8722e19,2025-01-13 09:02:00,C2258,M5e4fe,3042.2,"Baltimore, MD",Online,1
T6a56a70662,2025-01-16 09:06:00,C1477,Mcbe8b,852.24,"Nashville, TN",Card Present,0
Te1e67f49ad,2025-01-24 09:57:00,C1784,M6c730,292.74,"Milwaukee, WI",Online,0
T706da6213a,2025-01-11 09:15:00,C1026,M64e3d,502.6,"Omaha, NE",Online,0
T1294b7b69c,2025-01-21 10:08:00,C2087,Me495e,597.07,"Boston, MA",Card Present,0
T29e3d85148,2025-01-18 09:03:00,C1406,M9071d,3415.39,"Las Vegas, NV",Online,1
T03f77f4fa5,2025-01-08 09:11:00,C1867,M02d2f,670.88,"Detroit, MI",Online,0
T69df7b6717,2025-01-26 09:59:00,C1426,Mb014d,5.0,"New York, NY",Card Present,0
T82df208a15,2025-01-08 09:16:00,C1614,M9999c,715.07,"Portland, OR",ATM Withdrawal,0
Te47e665fac,2025-01-09 09:14:00,C1791,Mfadc6,471.65,"New York, NY",Online,0
T6b7c964642,2025-01-03 09:32:00,C1954,M2b3ca,356.0,"Milwaukee, WI",Card Present,0
T76e296937d,2025-01-23 09:55:00,C1748,Mfb012,503.14,"Indianapolis, IN",Online,0
T9ad86f5b49,2025-01-24 10:32:00,C1273,M7d1a0,762.06,"San Diego, CA",Card Present,0
Tf4a597da18,2025-01-15 10:34:00,C2009,M1b0f1,807.21,"Dallas, TX",ATM Withdrawal,0
T7649b436f1,2025-01-19 09:04:00,C1742,Mf28be,368.19,"San Francisco, CA",ATM Withdrawal,0
T9d11d9ba3c,2025-01-21 10:14:00,C2005,M76298,562.09,"Atlanta, GA",Card Present,0
Ta782a450b4,2025-01-25 10:19:00,C1543,M109db,495.54,"Raleigh, NC",ATM Withdrawal,0
T3e5a99e000,2025-01-21 09:05:00,C1049,M65ea4,582.59,"Portland, OR",ATM Withdrawal,0
Te4cefaa482,2025-01-31 09:16:00,C1799,M4bb59,300.36,"Charlotte, NC",Online,0
Ta049bca575,2025-01-28 09:05:00,C1970,M41927,374.16,"Denver, CO",Online,0
T35c6047ece,2025-01-27 09:08:00,C1788,Mb8c79,516.55,"Indianapolis, IN",Online,0
Tdf22c7241f,2025-01-05 09:48:00,C1852,M1aac3,500.22,"San Diego, CA",ATM Withdrawal,0
Tf4c3e65087,2025-01-24 09:49:00,C1412,M79985,332.55,"San Francisco, CA",Online,0
T72ecf5a2de,2025-01-22 09:39:00,C1689,M234fe,629.12,"Nashville, TN",Online,0
T51455cbb8b,2025-01-26 09:49:00,C2073,M823b5,264.55,"Memphis, TN",Card Present,0
T6e56b4a2ff,2025-01-03 09:47:00,C1954,M6a39a,672.85,"San Jose, CA",Card Present,0
T30f6279495,2025-01-10 09:46:00,C2010,M58e51,83.85,"Portland, OR",Card Present,0
T673c4a4eeb,2025-01-11 09:02:00,C1926,M207ea,3099.1,"Los Angeles, CA",Online,1
Ta43fc008ba,2025-01-12 10:21:00,C1675,M3362a,794.21,"New York, NY",ATM Withdrawal,0
T977ac54c56,2025-01-29 09:04:00,C1357,M9eafa,3953.26,"Las Vegas, NV",Online,1
T7ac278e7df,2025-01-07 09:04:00,C1174,M03f16,509.77,"Miami, FL",Online,0
T7a1995481d,2025-01-01 09:55:00,C2072,M9c67f,541.09,"Austin, TX",Online,0
Taf1fd8f385,2025-01-26 10:35:00,C1620,M88c2d,621.12,"Louisville, KY",Card Present,0
T0da098ef3b,2025-01-07 09:03:00,C1250,M7413a,2064.51,"San Antonio, TX",Online,1
Td1a64b3811,2025-01-25 09:23:00,C1667,M59b3b,409.27,"Louisville, KY",Online,0
T05aa55ffbe,2025-01-03 10:32:00,C1361,Md5075,748.94,"New York, NY",Online,0
Tf69b75ecb3,2025-01-14 09:32:00,C1062,M2b2b8,148.25,"San Diego, CA",ATM Withdrawal,0
Td972fdd323,2025-01-22 09:18:00,C1201,M5481e,349.32,"Memphis, TN",Card Present,0
T4d1d8c0baa,2025-01-14 09:13:00,C2063,M958f2,1058.44,"Los Angeles, CA",Online,0
T23583e33f5,2025-01-26 09:28:00,C1895,Md40ae,58.94,"Milwaukee, WI",Online,0
T92f5352175,2025-01-20 10:11:00,C2088,M7f2f7,372.5,"San Jose, CA",Card Present,0
Tbb355e0c37,2025-01-19 09:37:00,C1215,M3dfdc,475.81,"Fort Worth, TX",Card Present,0
T7f463d9804,2025-01-10 09:59:00,C1151,M4b2c2,425.88,"San Jose, CA",Online,0
Te408292bf9,2025-01-26 09:07:00,C1924,M6cde5,407.75,"Houston, TX",Card Present,0
T2878cfcf82,2025-01-20 09:52:00,C1927,M4da9d,437.06,"Charlotte, NC",Online,0
T567343ae5a,2025-01-26 10:32:00,C1620,M9e9e0,458.31,"Philadelphia, PA",Online,0
Tff9b33e979,2025-01-27 10:37:00,C1804,M1ece5,245.81,"Washington, DC",ATM Withdrawal,0
T9b7f63158b,2025-01-26 09:05:00,C1534,Md49a4,790.52,"Chicago, IL",Online,0
T462eeb8dad,2025-01-25 09:26:00,C1064,Mdf697,633.93,"Detroit, MI",Online,0
Tabfafb445a,2025-01-22 10:12:00,C1169,M95ce7,556.24,"Raleigh, NC",Online,0
Tc3468e2915,2025-01-31 09:40:00,C1324,M1b9fb,187.15,"Miami, FL",Card Present,0
T9de95f7f83,2025-01-09 09:05:00,C1910,Mada57,5279.96,"Austin, TX",Online,1
T9a6785c821,2025-01-27 10:40:00,C1403,M244c3,346.0,"Louisville, KY",Card Present,0
T78cfcc5ef2,2025-01-26 09:28:00,C1862,Ma91ed,718.84,"San Antonio, TX",Online,0
Te96d71f57f,2025-01-30 10:28:00,C1282,M6a364,553.83,"Columbus, OH",Card Present,0
T819c4fa829,2025-01-21 09:19:00,C1571,Mcbb2c,537.28,"Oklahoma City, OK",Online,0
